state,date,total_population,cumulative_total_test_results,cumulative_total_test_results_per_1000,total_test_results_increase,cumulative_positive_tests,positive_tests_increase,cumulative_negative_tests,cumulative_positivity_rate,cumulative_deaths,cumulative_deaths_per_100_000,deaths_increase,last_update_et,total_test_results_increase_7_day_rolling_avg,positive_tests_increase_7_day_rolling_avg,positivity_rate_7_day_rolling_avg
Alabama,2021-01-02 00:00:00,4887871,1891468.0,386.9717510957225,6252,369458.0,3711,1593715.0,19.532870764929676,4872.0,99.68,0,2021-01-02 11:00:00,7404.71,3714.29,50.16
Alabama,2021-01-03 00:00:00,4887871,1900070.0,388.7316175079089,8602,371934.0,2476,1600270.0,19.574752509118085,4873.0,99.7,1,2021-01-03 11:00:00,8047.14,3758.0,46.7
Alabama,2021-01-04 00:00:00,4887871,1903388.0,389.41044066015655,3318,374095.0,2161,1601902.0,19.6541640485282,4878.0,99.8,5,2021-01-04 11:00:00,7895.86,3742.57,47.4
Alabama,2021-01-05 00:00:00,4887871,1910881.0,390.9434189241083,7493,379593.0,5498,1605791.0,19.86481628107663,4886.0,99.96,8,2021-01-05 11:00:00,7955.57,3969.86,49.9
Alabama,2021-01-06 00:00:00,4887871,1921210.0,393.05660889986666,10329,384184.0,4591,1612941.0,19.996981069222,4994.0,102.17,108,2021-01-06 11:00:00,8423.14,3909.14,46.41
Alabama,2021-01-07 00:00:00,4887871,1932031.0,395.2704561965731,10821,389230.0,5046,1620448.0,20.146157075119394,5080.0,103.93,86,2021-01-07 11:00:00,8290.14,4000.57,48.26
Alabama,2021-01-08 00:00:00,4887871,1944233.0,397.76683959130673,12202,394287.0,5057,1628868.0,20.279822428690387,5191.0,106.2,111,2021-01-08 11:00:00,8431.0,4077.14,48.36
Alabama,2021-01-09 00:00:00,4887871,1956786.0,400.3350333918387,12553,399150.0,4863,1637787.0,20.398244877058605,5299.0,108.41,108,2021-01-09 11:00:00,9331.14,4241.71,45.46
Alabama,2021-01-10 00:00:00,4887871,1966656.0,402.35431745232233,9870,401900.0,2750,1645371.0,20.435704058055908,5334.0,109.13,35,2021-01-10 11:00:00,9512.29,4280.86,45.0
Alabama,2021-01-11 00:00:00,4887871,1972863.0,403.6241954830641,6207,404000.0,2100,1649818.0,20.477853758725264,5347.0,109.39,13,2021-01-11 11:00:00,9925.0,4272.14,43.04
Alabama,2021-01-12 00:00:00,4887871,1981019.0,405.29281562463495,8156,407848.0,3848,1655943.0,20.58778840586587,5573.0,114.02,226,2021-01-12 11:00:00,10019.71,4036.43,40.28
Alabama,2021-01-13 00:00:00,4887871,1989724.0,407.07375460604425,8705,410995.0,3147,1662596.0,20.655879910982627,5760.0,117.84,187,2021-01-13 11:00:00,9787.71,3830.14,39.13
Alabama,2021-01-14 00:00:00,4887871,1999693.0,409.11329288354784,9969,414583.0,3588,1669962.0,20.7323324130254,5945.0,121.63,185,2021-01-13 11:00:00,9666.0,3621.86,37.47
Alabama,2021-01-15 00:00:00,4887871,2012213.0,411.6747352784065,12520,417528.0,2945,1680128.0,20.749692005766786,6030.0,123.37,85,2021-01-15 11:00:00,9711.43,3320.14,34.19
Alabama,2021-01-16 00:00:00,4887871,2021123.0,413.4976148102108,8910,420681.0,3153,1686680.0,20.814220609037648,6119.0,125.19,89,2021-01-16 11:00:00,9191.0,3075.86,33.47
Alabama,2021-01-17 00:00:00,4887871,2029488.0,415.2089938543795,8365,422598.0,1917,1693435.0,20.822887348927413,6120.0,125.21,1,2021-01-17 11:00:00,8976.0,2956.86,32.94
Alabama,2021-01-18 00:00:00,4887871,2034195.0,416.17198980906,4707,424028.0,1430,1697015.0,20.84500256858364,6121.0,125.23,1,2021-01-18 11:00:00,8761.71,2861.14,32.66
Alabama,2021-01-19 00:00:00,4887871,2041107.0,417.58610241555067,6912,426543.0,2515,1702124.0,20.897630550480695,6126.0,125.33,5,2021-01-19 11:00:00,8584.0,2670.71,31.11
Alabama,2021-01-20 00:00:00,4887871,2050637.0,419.5358265387937,9530,429655.0,3112,1709750.0,20.952269953190157,6283.0,128.54,157,2021-01-20 11:00:00,8701.86,2665.71,30.63
